"","X","cas","toxpi","average_VAM_scores","mesh","status","compound_name","Drug_Matrix_Rat_invitro_Single_Dose_1_day","Drug_Matrix_Rat_invivo_Single_Dose_1_day","Drug_Matrix_Rat_invivo_Repeated_Dose_3_days","Drug_Matrix_Rat_invivo_Repeated_Dose_5_days","TG_GATEs_Rat_invivo_Single_Dose_High_1_day","TG_GATEs_Rat_invivo_Single_Dose_Low_1_day","TG_GATEs_Rat_invivo_Single_Dose_Middle_1_day","Consensus_Rat_invitro_DM_TG_GATEs","Consensus_LINCS_HEPG2","PPI_STRINGdb","TG_Gates_Rat_invivo_Repeated_15_day_High","TG_Gates_Rat_invivo_Repeated_15_day_Low","TG_Gates_Rat_invivo_Repeated_15_day_Middle","TG_Gates_Rat_invivo_Repeated_29_day_High","TG_Gates_Rat_invivo_Repeated_29_day_Low","TG_Gates_Rat_invivo_Repeated_29_day_Middle","TG_Gates_Rat_invivo_Repeated_8_day_High","TG_Gates_Rat_invivo_Repeated_8_day_Low","TG_Gates_Rat_invivo_Repeated_8_day_Middle","TG_GATEs_Human_invitro_Single_Dose_1_day","TG_GATEs_Rat_invitro_Single_Dose_1_day","TG_GATEs_Rat_invivo_Repeated_Dose_15_days","TG_GATEs_Rat_invivo_Repeated_Dose_29_days","TG_GATEs_Rat_invivo_Repeated_Dose_8_days","unk_VAM_scores"
"C034091","","42509-80-8",0.066405108,0.803866224112968,"C034091","unk","isazophos",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803866224112968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803866224112968
"D017373","","427-51-0",0.164438245,0.958373671302172,"D017373","edc","Cyproterone Acetate",0.996238829907462,0.996312132154148,0.997039796795014,0.949997965346227,0.998952786727172,0.951573869442746,0.987728151080518,0.974341191077259,0.995887516549179,0.897791965068754,0.996011523575658,0.971645143274448,0.935956197526535,0.991712078665469,0.975436315357109,0.996273560796776,0.94202298902208,0.934974016731793,0.884979587070736,0.882437729316031,0.936998237996844,0.997434139663093,0.817566250881537,0.991656137225528,0.958373671302172
"D017338","","4291-63-8",0.064792317,0.853789861175342,"D017338","unk","Cladribine",0.974337374732862,0.837526917051896,0.987651554034305,0.707718576372779,0.843916902607422,0.878903170012227,0.914651182804356,0.969128753023045,0.963437280938546,0.510545536232249,0.963851677682015,0.824857801763465,0.855418520296996,0.902424395052376,0.911356023229755,0.559910090273353,0.786690673605084,0.922449052805844,0.855467738105825,0.835629912003122,0.811781007619145,0.998214657217218,0.944077970355337,0.731009900388985,0.853789861175342
"C032910","","43121-43-3",0.062599829,0.987866492838368,"C032910","edc","triadimefon",0.99895474043713,0.999106876002253,0.984308078427439,0.999091022768312,0.998257745629749,0.948003051961527,0.99812651419551,0.999438560739069,0.999529614132689,0.992486393654093,0.977847300894036,0.983964939021638,0.989459919805428,0.994469675590498,0.99897328608356,0.999638428243457,0.962781107590927,0.998009892088718,0.985038929575262,0.980841287900026,0.939341834851743,0.998527244582561,0.984294377302745,0.998305006642471,0.987866492838368
"C000541","","4449-51-8",0.088947301,0.839891521610575,"C000541","unk","cyclopamine",0.568292171594494,0.996012048466899,0.960894652760728,0.959892073898827,0.934101669101152,0.937390291977175,0.967607092145316,0.23563998738233,0.718546021432005,0.92608929481311,0.981088214291125,0.808722634046571,0.839361461598793,0.94195149488337,0.93682739672216,0.995743119615295,0.826596719055553,0.902101117791476,0.40595991292044,0.859779516477806,0.632838226736084,0.989823651516565,0.858330939010145,0.973806810416374,0.839891521610575
"D001379","","446-86-6",0.054224258,0.936558697179346,"D001379","unk","Azathioprine",0.945888514408494,0.993646153019232,0.999408262309661,0.765532794776803,0.987578755060163,0.935055039011359,0.989111277114475,0.957770239190146,0.995443214620718,0.550396793262913,0.99556770954246,0.900687949038227,0.907758643948057,0.986090353337522,0.992633635239626,0.997858295369199,0.96394642849152,0.988147656915064,0.897255231149352,0.841272122670215,0.937815557347918,0.999005159741771,0.958842088802425,0.990696857936992,0.936558697179346
"D005204","","4602-84-0",0.097698786,0.995335673223266,"D005204","unk","Farnesol",0.999722317849115,0.993299993118467,0.999809818694996,0.998560667559584,0.99966206662075,0.980978658191368,0.999901603840269,0.999094047256269,0.999637465500914,0.996751150474482,0.999592404068582,0.995423946286935,0.987386026275696,0.999951839676399,0.997067648802055,0.999582381676195,0.991151902894715,0.998908771546812,0.984988187792917,0.984377621531299,0.989529176447614,0.99995400965343,0.992919145624263,0.999805305975253,0.995335673223266
"D017962","","463-40-1",0.124854374,0.985425519206705,"D017962","unk","alpha-Linolenic Acid",0.99959368945254,0.99900120673172,0.996178944141577,0.999531618694264,0.995558333575915,0.976924000100784,0.996637153896825,0.996410719385844,0.999482505314634,0.988787780111812,0.995254984919362,0.979440363929012,0.968682542880238,0.999786076619336,0.99834841810769,0.995659238729022,0.976229134691169,0.999146065383167,0.936824745776793,0.9137387673663,0.964755913156697,0.999910316397584,0.976617344600229,0.997712596998405,0.985425519206705
"D000077591","","470-82-6",0.057709215,0.971017454274013,"D000077591","unk","Eucalyptol",0.974785594676208,0.973380905428104,0.999262459866824,0.990816421164277,0.967653243166253,0.983903649294116,0.999154512976813,0.989118983396363,0.964638060099816,0.99447585254257,0.998987799713161,0.949890618094638,0.978619331430227,0.996029930634136,0.997872163596017,0.999278792446464,0.961363827541634,0.996241753389949,0.874041518216882,0.872470443340973,0.866809196001184,0.999632278577613,0.977536241815683,0.998455325166402,0.971017454274013
"D004857","","474-86-2",0.299986283,0.810488450936311,"D004857","unk","Equilin",0.993966596420702,0.997326470649113,0.310644103886668,0.988728779775842,0.690205813322612,0.804172344626077,0.786259699496452,0.993879454725059,0.714947935604953,0.92666444378889,0.920573756616376,0.948399128580398,0.436496042541225,0.967526596715787,0.708860606816614,0.972464267750035,0.421515394949333,0.915695805605808,0.773441668160232,0.872094514644275,0.54094641543724,0.960055176112317,0.839290614949088,0.967567191296375,0.810488450936311
"D003367","","486-56-6",0.056970072,0.98828862513493,"D003367","unk","Cotinine",0.992611285803353,0.997628687768,0.999370125334076,0.998732851783113,0.998219269389698,0.980490392127701,0.999160405747574,0.994686354225618,0.997909735572047,0.960923868153764,0.99985985756981,0.990032523582436,0.987717942508142,0.999545450921941,0.999546989925162,0.997559475092877,0.986669648936194,0.99694181784079,0.971015800464314,0.925378460418613,0.957066383511513,0.999843786632028,0.989031208429539,0.998984681500025,0.98828862513493
"C004541","","491-80-5",0.149902664,0.994440613500728,"C004541","edc","biochanin A",0.999633286416766,0.999747914830586,0.999971038890039,0.999911159332152,0.997175950827719,0.973369986068812,0.998993303612401,0.999381236619409,0.999618786373501,0.994939342669717,0.999857506596211,0.995499526393104,0.987230160147979,0.999906224229491,0.999368060617718,0.999892502004845,0.984323578995796,0.998479921992949,0.986649240873592,0.970682412153888,0.988844615205797,0.999848481500707,0.993896481924751,0.999354005739556,0.994440613500728
"C073316","","499-75-2",0.062669285,0.975197621892805,"C073316","unk","carvacrol",0.994452348582239,0.995137223128933,0.999398722929542,0.99768515489077,0.977846119347395,0.963906661082851,0.996240067275898,0.996020945085961,0.991119172559465,0.958862822734644,0.998131457479656,0.966996786001011,0.978735272821823,0.998714562033415,0.994632681285193,0.994314723189325,0.987682278006883,0.990167035844696,0.966279335811663,0.899203042545636,0.795078919600744,0.997351317510744,0.971236852726168,0.995549422952671,0.975197621892805
"C004860","","499-83-2",0.056704939,0.0570079526109408,"C004860","unk","dipicolinic acid",0.000940599697024665,0.0170678451450114,NA,0.0165272186957583,0.0227952280426701,0.0625824913645077,0.0850770261404293,0.00474998501997451,0.0902267327746645,0.0872493162847626,0.0136069069764592,0.00543677861998294,0.136484629407293,0.00104820294982143,0.0492901908203636,0.100740178183292,0.00752285671161349,0.00977222183171008,0.179494997235471,0.0303954172799212,0.332790431939163,0.0161055204222259,0.0271509481462795,0.0141271863632386,0.0570079526109408
"D019344","","50-21-5",0.053934121,0.659662826751831,"D019344","unk","Lactic Acid",0.766259552118594,0.388237327542498,0.947679077290075,0.68184224800633,0.651820813714322,0.648549971654169,0.83875510282664,0.699338620203146,0.766977694055248,0.167606503257026,0.785113782942851,0.375887558655141,0.676117507547586,0.872999636647705,0.872740508299734,0.917064166117668,0.458025860880373,0.818556451483916,0.267501377071293,0.478478183397162,0.295910900060796,0.755110711062333,0.744805329229737,0.956528957979608,0.659662826751831
"D004964","","50-27-1",0.191388812,0.975130190541405,"D004964","unk","Estriol",0.997925627493068,0.999833356474022,0.999889128458678,0.998885328144818,0.785551889898857,0.949367374789552,0.995607846656043,0.997900891689237,0.997357431693395,0.996556041810006,0.999408739621631,0.974000284998905,0.96205430790314,0.999453369457686,0.99545561668317,0.999171581841339,0.984001301503965,0.997050844798582,0.899224508695196,0.939105247156804,0.963315447407329,0.998234601880724,0.977669599214016,0.996104204723558,0.975130190541405
"D013792","","50-35-1",0.056967428,0.979840070909622,"D013792","unk","Thalidomide",0.997636089768105,0.988632255415716,0.998147941526862,0.993574459937647,0.994644514830352,0.968746689466379,0.99643623374474,0.994293413821785,0.976225057635375,0.874918012779188,0.998884042485367,0.971676535665384,0.979515494812233,0.999555203922775,0.995613191172792,0.996880784422446,0.982917257635696,0.994922808300541,0.97281486092441,0.902716645357639,0.965874506410707,0.999828484534622,0.978889098029051,0.992818119231111,0.979840070909622
"D012110","","50-55-5",0.065057672,0.994261626815398,"D012110","edc","Reserpine",0.999837671898483,0.998769652560891,0.999942818854819,0.99980509541355,0.999802158669467,0.98900154076659,0.999897798719759,0.999541004006159,0.99960227517597,0.991646663052083,0.999932513362554,0.995477356839175,0.992436326761563,0.999923244476259,0.999807067697782,0.999922248835658,0.991666243099556,0.990147625274898,0.971099664693965,0.983655974431243,0.974967329474903,0.999952594582522,0.985733319550517,0.999710855371177,0.994261626815398
"D013012","","50-70-4",0.044373663,0.835698311049759,"D013012","unk","Sorbitol",0.919539169236791,0.980743579936553,0.945317193014989,0.245528023204252,0.959621111301702,0.664149709806263,0.919783113901171,0.913512932941853,0.997439124628986,0.215810754927718,0.994140864585491,0.788554917837145,0.676421446140832,0.985538370932294,0.983577720442059,0.943468027490189,0.952418006986758,0.924698312810543,0.920471467540256,0.643566496453447,0.704638175736225,0.954089637925638,0.871916252180978,0.951815055232084,0.835698311049759
"D001205","","50-81-7",0.047446736,0.979885231784176,"D001205","edc","Ascorbic Acid",0.985864940739829,0.989228831490928,0.995457197206909,0.996550744305974,0.997524156589481,0.974455103063527,0.9972484196422,0.967438515405003,0.996926470407039,0.970061250207797,0.999335652578514,0.939817351617177,0.977085237549569,0.998307437858769,0.999230124553385,0.999106867324069,0.983984491071198,0.998186194258127,0.959312173121888,0.91320669362764,0.91339950622575,0.999920273493407,0.970875450853111,0.994722479628934,0.979885231784176
"C025643","","50471-44-8",0.088250358,0.987643508377453,"C025643","edc","vinclozolin",0.994056961561638,0.999383939956872,0.999680581488298,0.999905986368576,0.989601193825898,0.960758681483357,0.998175653307612,0.999440737555353,0.999615917801899,0.997416795468201,0.998938297062145,0.965491592546028,0.992763185933051,0.993827216763393,0.999691623680421,0.999791067046593,0.962747936513697,0.998112804602928,0.98580124782771,0.979139571857232,0.972852515383333,0.999531384714234,0.931272370818784,0.985446937491607,0.987643508377453
"C018425","","50594-66-6",0.090972765,0.550903487595256,"C018425","unk","acifluorfen",0.772055222492121,0.00813898015305289,0.175815428686716,0.831240875780084,0.81539646401679,0.773753520584937,0.830758610394054,0.793048708300283,0.742795397815056,0.877812441274514,0.399701559781344,0.41717140946982,0.374084166154313,0.881109840906511,0.873978027796289,0.791945223719237,0.490466264469261,0.0223273216656241,0.30268696254795,0.28346750532306,0.201876571570907,0.731502905393224,0.347176840423549,0.483373453567436,0.550903487595256
"D010882","","51-03-6",0.064628894,0.977142321365207,"D010882","unk","Piperonyl Butoxide",0.998897240564746,0.981653789118275,0.983823721118448,0.997267479886048,0.997889786267657,0.976327966629659,0.999809206052846,0.996359057292983,0.998895760106721,0.97831651549059,0.995514759083476,0.982558063973868,0.951787750173921,0.99903726973632,0.973656332863218,0.999646490165196,0.977193710216617,0.999201343335666,0.960390346496822,0.901225809787455,0.833197590873876,0.991785103880576,0.979512585966967,0.997468033683023,0.977142321365207
"D005472","","51-21-8",0.049928713,0.960588516284656,"D005472","unk","Fluorouracil",0.990591931505628,0.954110169025441,0.998583191840997,0.987516155967947,0.988604539793362,0.959494737414919,0.965621737090251,0.988807173637383,0.989727908574199,0.864505584052201,0.9964872735339,0.925203926513855,0.945021419679851,0.982467786851942,0.983658043341173,0.993119504301803,0.954206117493343,0.982433920379353,0.893727604690393,0.922556770262046,0.851112529538406,0.99965532076024,0.953534039750631,0.98337700483249,0.960588516284656
"C010642","","51-24-1",0.19736583,0.911497291550411,"C010642","edc","3,3',5-triiodothyroacetic acid",0.831294407590129,0.942942026206327,0.986017864440037,0.959449307078787,0.993348948344076,0.96491936751904,0.984685745850107,0.939082313795289,0.985133831229227,0.984131914675538,0.968290279613867,0.87731745655113,0.903786222675267,0.875423203546251,0.990534559818347,0.9637725512252,0.826234558703907,0.902038587283862,0.756405207561835,0.809884294433929,0.80189133632044,0.991676924774211,0.670979912324128,0.966694175648944,0.911497291550411
"D019297","","51-28-5",0.066106774,0.832067980488142,"D019297","unk","2,4-Dinitrophenol",0.937679576599126,0.94653931892925,0.992452239728868,0.983554014986797,0.739615361866296,0.691936922773808,0.981946969891565,0.697676523449178,0.997638167247938,0.8679521022985,0.961061435935061,0.481604630461802,0.839460022012149,0.983522425054911,0.851500141174167,0.974498479533373,0.696241133811898,0.969450826047633,0.916127042492871,0.234961515672958,0.766594194066807,0.872788645208626,0.647843313716459,0.936986528755367,0.832067980488142
"D011441","","51-52-5",0.060758183,0.961659697197265,"D011441","edc","Propylthiouracil",0.944207361826696,0.990619589630959,0.998165852771496,0.999564570132023,0.975011329939865,0.955943702860628,0.997314689361775,0.998855006161514,0.99751929969255,0.937064222707795,0.998526708361052,0.818407035109998,0.965626782868728,0.995900105365332,0.995956973959266,0.999576337817894,0.979773544849565,0.984827191182648,0.841136628640871,0.968148074121094,0.833560291728274,0.997754815802074,0.915675226899211,0.99069739094305,0.961659697197265
"D014520","","51-79-6",0.050987414,0.977383728143794,"D014520","unk","Urethane",0.987839914801547,0.965640923061958,0.999073313681235,0.980014543676451,0.995080090756088,0.979143059865182,0.998507828940064,0.987391565422933,0.97598342677263,0.843693906845646,0.998310638129324,0.964045850492384,0.947332038721955,0.998319584691398,0.999488160483796,0.999211173276411,0.953001318978876,0.997071278548222,0.983199119650631,0.966833835090785,0.949317209548063,0.999826974989466,0.991197635195337,0.99768608383067,0.977383728143794
"C004659","","510-15-6",0.077343572,0.801503472087577,"C004659","unk","chlorobenzilate",0.969050597483229,0.993457982568974,0.862537608756537,0.878767378662518,0.796553693137015,0.497850170538953,0.523100227914335,0.990159111956005,0.996197160147642,0.997070434858479,0.948636710292751,0.822233108226102,0.608813076473548,0.528978261190017,0.725691958324352,0.992860141612955,0.219278421030213,0.988946277283518,0.905147989164706,0.944331603964925,0.407583287571716,0.99674711032442,0.808613740451795,0.833477278167154,0.801503472087577
"C003715","","512-56-1",0.047926449,0.152723548479185,"C003715","unk","trimethyl phosphate",NA,0.0673528853016765,0.139002626813248,0.269572277881596,0.0145568585641632,0.270937666492151,0.316089632332372,0.00658793227488276,0.14935928582478,0.0796222251174827,0.186104384487638,0.211282057895947,0.115288250963144,0.0478913996213548,0.0277441791976044,0.102725499768144,0.0580384067984723,0.0357257525395524,0.303897614260898,0.50509729167042,0.0140746413550521,0.0141658549687376,0.571132406088602,0.00639248480333796,0.152723548479185
"C051786","","51218-45-2",0.076951018,0.976570637594547,"C051786","unk","metolachlor",0.980273583863753,0.99801824244421,0.999896068284821,0.998431941644352,0.999318737471394,0.896457786291609,0.999584298376997,0.989293751214171,0.999433466886142,0.989907149993148,0.999729169137623,0.908327794885634,0.983444026671017,0.997030666010488,0.996455283253915,0.999229384672237,0.925267734364021,0.992466705417157,0.976517070409814,0.969545613782326,0.962070120159481,0.999475257207057,0.878426700404202,0.99909474942357,0.976570637594547
"C025641","","51235-04-2",0.053137664,0.26265812047657,"C025641","unk","hexazinone",NA,0.242231292025181,0.198830288344061,0.70879068354171,0.361244517288704,0.323681093023602,0.0311326208562668,0.0325394326653582,0.93021190387599,0.402522759899959,0.0658373680659955,0.118615929157965,0.347431554943803,0.0186509233053315,0.465604855945312,0.0327184600455023,0.669752752097654,0.0499247421774663,0.0440767044359229,0.180748679833644,0.26697615568301,0.398161616247593,0.0940329443126359,0.0574194931884453,0.26265812047657
"C012891","","51338-27-3",0.067473406,0.620154699048668,"C012891","unk","dichlorfop-methyl",0.939755328042573,0.999347855501787,0.221713887270025,0.995612977146589,0.665215949809127,0.928744013629985,0.106260376955334,0.992573565784965,0.996370812232098,0.993707938285201,0.0638880279544478,0.857273176645707,0.459097420668298,0.0189340536156273,0.476343229732395,0.606656461728348,0.690390465453013,0.800018098376222,0.659992333802221,0.909616800557848,0.252962321808217,0.60205616416857,0.592637957313333,0.054543560686113,0.620154699048668
"C037759","","5137-55-3",0.079712257,0.490320985905475,"C037759","unk","trioctylmethylammonium",0.517449108236101,0.228342647053663,0.133548466673953,0.454032993682318,0.804210785114739,NA,0.72980142438856,0.495617912482191,0.662353533012369,0.728454895702598,0.528578495674477,NA,0.0608749089401532,0.571501363772694,0.757139511364893,0.646560511894925,0.257084113538389,0.725229760522711,NA,0.277287987491481,0.244783573653911,0.740701846647692,0.353598926484423,0.379587937682729,0.490320985905475
"C017690","","51630-58-1",0.086426373,0.993034870312457,"C017690","edc","fenvalerate",0.998186768766644,0.997224007650065,0.999798486984352,0.99972365763157,0.999079738531176,0.974107070883149,0.999613563708698,0.998791219607208,0.999257092886202,0.997530482961494,0.99967456260158,0.990655699103441,0.98544378151841,0.999122904807118,0.999481074440961,0.999678222803865,0.98519319534394,0.999260378189864,0.959222109123327,0.980757041418376,0.978787555629981,0.999994026977631,0.993639429637875,0.998614816292031,0.993034870312457
"D013148","","52-01-7",0.203968678,0.985064893053484,"D013148","edc","Spironolactone",0.997270433725309,0.997987660862446,0.999011734262546,0.998101917829359,0.999090966396089,0.98260311974308,0.999755236227953,0.976121453670674,0.998418403883803,0.98172986358634,0.998769899106185,0.987677826261034,0.985942289107395,0.999249175502458,0.999024719726508,0.999031775939026,0.981927605400808,0.995622413706907,0.886741758681995,0.926959953260482,0.977641444528697,0.999639290173963,0.975584725738767,0.997653765961803,0.985064893053484
"D014236","","52-68-6",0.056847289,0.972021301452435,"D014236","edc","Trichlorfon",0.996880540675685,0.993903942547156,0.99714491497973,0.994889396218726,0.996372463293919,0.978465187165409,0.992564294985486,0.991576459744081,0.967085112514605,0.993623203738881,0.991274137076477,0.957091577497556,0.91255775940174,0.975682388994517,0.991512597475134,0.995852769686576,0.977588451958507,0.989838215794068,0.96973293299916,0.964107582276878,0.818985702430031,0.994897325082841,0.891024472194333,0.995859806126949,0.972021301452435
"D006220","","52-86-8",0.139407255,0.984798942247356,"D006220","unk","Haloperidol",0.987187734386965,0.998763411864584,0.999468480950845,0.99911678081116,0.994607817964701,0.978406967156626,0.999773384349998,0.994916859293215,0.998128848177774,0.802194324007547,0.999841462751842,0.987088562552841,0.990545704032398,0.99959099341507,0.990452544218047,0.999430603420309,0.992833209885632,0.999101834709876,0.986219076164904,0.971090389341223,0.974172551761793,0.999986560032237,0.992935315292546,0.999321197394412,0.984798942247356
"C027493","","520-45-6",0.061860682,0.319099999548225,"C027493","unk","dehydroacetic acid",0.311357312594392,0.00722258062279888,0.0502699821933572,0.033308422723715,0.869383420050959,0.488535141225864,0.883999384029144,0.704591459639615,0.0169625884555259,0.627994905542295,0.537252268657251,0.235245406560083,0.339636117860274,0.161927972669167,0.067743566727636,0.0108717384478896,0.232577765131723,0.563557869058772,0.208366500143278,0.0908862874423045,0.438365689002622,0.278875074126762,0.0781936390062207,0.421274897245747,0.319099999548225
"C043562","","525-82-6",0.081806001,0.987704418817795,"C043562","unk","flavone",0.999499292421011,0.998959530459151,0.998031555293862,0.999221692318129,0.998581019254378,0.987833766831103,0.999127057101779,0.996990939103778,0.999058156120691,0.996573266458735,0.999854729440565,0.994903309847429,0.990622630565387,0.99928136470479,0.999171282666647,0.997637853794687,0.958637058209128,0.998191722889862,0.93388107071532,0.962940903419668,0.968682310871146,0.99992945465263,0.989968623089209,0.937327461397994,0.987704418817795
"D026023","","52645-53-1",0.069324834,0.991465673892712,"D026023","edc","Permethrin",0.999232099642852,0.99873265821637,0.99777495351193,0.99889247239216,0.99941527404138,0.990211268460024,0.999088058111145,0.997039583582486,0.998244583014219,0.99054292720851,0.998953409340016,0.990224150020665,0.992758841623884,0.999697424559075,0.998571835880798,0.999735270854097,0.970415128293552,0.998118886224541,0.92703434959444,0.986072161921488,0.977180402049277,0.999944886311989,0.992951822574069,0.99434372599612,0.991465673892712
"C014290","","52806-53-8",0.096476923,0.918769359156127,"C014290","unk","hydroxyflutamide",0.992465593952951,0.997701769447221,0.952530895855943,0.994342230851777,0.975931507935152,0.62269743761035,0.993473319000919,0.98152734124715,0.997476558338969,0.928498714768049,0.994662497747944,0.842825428477586,0.915052316369821,0.923366231134575,0.922617862309093,0.970675155407566,0.903788223970275,0.949833925181611,0.861101072797804,0.92729201131173,0.503493546548057,0.981685141705565,0.960199054574215,0.957226783202721,0.918769359156127
"D011241","","53-03-2",0.146250048,0.945417062955053,"D011241","unk","Prednisone",0.992686654709204,0.997857848778933,0.995951110504836,0.979399063520074,0.996488317281642,0.967387990175776,0.990998951889679,0.89490501266926,0.975171194836158,0.845997457332726,0.995031738347761,0.936837220819015,0.822662529174821,0.998655309023176,0.98022731639958,0.998082095160552,0.988226015105977,0.779625846838607,0.755599478687141,0.878017942835642,0.955996030919986,0.999153140873488,0.970098989576908,0.994952255460326,0.945417062955053
"D004970","","53-16-7",0.117218356,0.997248651299714,"D004970","unk","Estrone",0.999570376779241,0.999423358511826,0.998760001512926,0.999741032490278,0.999837661201643,0.996383449126472,0.999924675937444,0.999641712236679,0.999802595914018,0.998406523781666,0.999599636291476,0.995583615257822,0.993916869980666,0.999721000183496,0.999281105489063,0.99986941843439,0.993017261575254,0.999583518091401,0.992782448632549,0.98612532406118,0.990339963221378,0.999982026442172,0.992836463853671,0.99983759218643,0.997248651299714
"D008939","","53-19-0",0.154709377,0.992962064919603,"D008939","edc","Mitotane",0.998445575106143,0.999638816031261,0.988938440531963,0.999454889856791,0.999059622911959,0.986181820692519,0.998526057772258,0.999187614213083,0.999827014502627,0.997104333672331,0.998922816368109,0.995849536281698,0.993880947125187,0.999906301941048,0.99975464175356,0.999867862556192,0.991324749440187,0.997818973758866,0.988923527410042,0.982638844713457,0.925178700423112,0.999541497937045,0.991393864530313,0.999723108540715,0.992962064919603
"D003687","","53-43-0",0.149081767,0.996936793168714,"D003687","unk","Dehydroepiandrosterone",0.99908883613888,0.999707921863073,0.999738634771158,0.999508887405473,0.999669234225252,0.997075134008275,0.999695106878065,0.99922808520616,0.999695330863925,0.998668610945719,0.999824444470933,0.993953596577612,0.98860825714618,0.998972379967857,0.999672333465851,0.999717409060108,0.992489120353465,0.998110068787523,0.990950517908784,0.990720676246601,0.98578931706931,0.999972496028642,0.995706461393308,0.999920175266979,0.996936793168714
"C026486","","53-70-3",0.077027456,0.96954586761883,"C026486","edc","1,2,5,6-dibenzanthracene",0.995379962939381,0.994806616066466,0.99981266433601,0.998138079552599,0.985061140493974,0.74053405191454,0.999672802684859,0.993873415805385,0.994637635848071,0.994334253642924,0.99931782885476,0.939002239843067,0.981537714778856,0.999721970964389,0.997557154314427,0.99881712509668,0.973429505138693,0.986986246533233,0.947873422946173,0.823207923303081,0.951403166984633,0.999512907132242,0.978805966612522,0.995677027064954,0.96954586761883
"C108337","","53112-28-0",0.059415986,0.997141265109807,"C108337","unk","pyrimethanil",0.999477378714866,0.999174375125184,0.999961492101844,0.999892975880701,0.999217891032712,0.991539527493914,0.9990849055074,0.999882345332607,0.999948576468792,0.998488001930106,0.998898231024467,0.9964483547475,0.998162942665501,0.999966454249861,0.999450206482461,0.999924891895807,0.986736843997479,0.998832576420817,0.991773750649513,0.990784548735848,0.988946494955788,0.999991722457416,0.995337536040211,0.999468338724582,0.997141265109807
"C033146","","5315-79-7",0.071983295,0.807060234096522,"C033146","unk","1-hydroxypyrene",0.928547734084087,0.9983720990161,0.0419577674299339,0.990334855906395,0.497209160351646,0.692873177739146,0.136100292793001,0.997746376613521,0.996150867442608,0.993212386643116,0.899101690898283,0.934986224938565,0.908261309516964,0.970857106443104,0.994761263949609,0.999102124106785,0.807840718420574,0.957656965914777,0.653158042225486,0.870200296655166,0.527116708051745,0.930598469344348,0.906853945566624,0.736446034264932,0.807060234096522
"D002721","","532-27-4",0.059919119,0.0426591674488722,"D002721","unk","omega-Chloroacetophenone",0.0339446402762713,0.020619022552374,0.00477970034777432,0.0751243793884419,0.122883337684376,NA,0.0209257589253422,0.0676690587640363,0.0194738724599268,0.0288504952680618,0.0311897316963432,0.0735759204288959,0.123369971818336,0.00816403920893743,0.0215531707549385,0.0073156680376066,0.0458218306898818,0.00607482598479179,0.00738746091579073,NA,0.0551658000469332,0.00651879540438784,0.141828704833353,0.0162654983883879,0.0426591674488722
"D020160","","532-32-1",0.059735497,0.948671614821441,"D020160","unk","Sodium Benzoate",0.999822813642044,0.964931521947324,0.999917599476374,0.999080867257471,0.960823121324795,0.392208269028382,0.99723749125481,0.999806289804039,0.999829068526831,0.984625145210186,0.998553726176708,0.981916873026061,0.953821220566572,0.999771520516739,0.839221319204755,0.996859038793446,0.865511557680257,0.996925734370482,0.980097170908448,0.975640163210326,0.943974475988806,0.999383191305526,0.983543407104716,0.954617169389481,0.948671614821441
"C005741","","5329-14-6",0.060350332,0.249925617946101,"C005741","unk","sulfamic acid",0.495764964221594,0.380446655906647,0.878598441602125,0.111314599864324,0.314632105254894,0.207050934036256,0.503371675743436,0.0221210275082695,0.134770999151309,0.671231158974334,0.363634738032595,0.254061915957427,0.238326001610494,0.251303825776078,0.0950755860862311,0.0194502656338761,0.228197765620059,0.019352645151196,0.0592451988890598,0.0523924726318745,0.088342821655974,0.305856788131701,0.23228765925887,0.0713845840077979,0.249925617946101
"C012864","","533-74-4",0.063889565,0.594094311554838,"C012864","unk","dazomet",0.834852870564327,0.823852460350494,0.978263827756224,0.291421354257627,0.149692424082323,0.667723938946725,0.197908078692153,0.655654240544105,0.00027565405247258,0.297248346802839,0.695802550495222,0.166650841924017,0.568415205854349,0.712353001659314,0.551345883666014,0.82347671773736,0.72084919318812,0.716962502292906,0.732030717697032,0.803387116622833,0.43854347281576,0.837180743929741,0.63167565995101,0.962696673433153,0.594094311554838
"C007076","","5392-40-5",0.070815514,0.976336953709871,"C007076","unk","citral",0.998248296676818,0.998541773896873,0.994722432659157,0.997282782486006,0.988827151007919,0.969896477620674,0.998547200368481,0.997673223344637,0.999791127742631,0.991174577452418,0.958764802946463,0.992460269213208,0.970750315529546,0.996400112003193,0.994377992109887,0.9996567854328,0.944133499238415,0.998375643383468,0.863122555325134,0.883441090886678,0.962928414957235,0.998899248063107,0.949255117290066,0.984815999402092,0.976336953709871
"D000630","","54-62-6",0.052842397,0.0231455672784732,"D000630","decoy","Aminopterin",0.0545320931876868,0.0042489337991114,0.0662044488409394,NA,NA,0.0502129674218898,0.00210939772128852,0.0246729238980462,NA,0.00523026010997719,NA,0.0296924036466898,NA,0.00967971258605457,NA,0.0134632474052735,0.0329971261379198,0.000873908701904426,0.029531115906631,0.031739685587565,0.0255913257967282,0.00840615396773475,NA,0.00428893901860381,0.0231455672784732
